geo_type,region,transportation_type,alternative_name,sub-region,country,date,count
county,Ford County,driving,NA,Kansas,United States,2020-09-17,173.2
county,Ford County,driving,NA,Kansas,United States,2020-09-18,207.97
county,Ford County,driving,NA,Kansas,United States,2020-09-19,213.52
county,Ford County,driving,NA,Kansas,United States,2020-09-20,151.96
county,Ford County,driving,NA,Kansas,United States,2020-09-21,165.36
county,Ford County,driving,NA,Kansas,United States,2020-09-22,171.57
county,Ford County,driving,NA,Kansas,United States,2020-09-23,155.76
county,Ford County,driving,NA,Kansas,United States,2020-09-24,164.38
county,Ford County,driving,NA,Kansas,United States,2020-09-25,215.2
county,Ford County,driving,NA,Kansas,United States,2020-09-26,236.4
county,Ford County,driving,NA,Kansas,United States,2020-09-27,159.23
county,Ford County,driving,NA,Kansas,United States,2020-09-28,144.4
county,Ford County,driving,NA,Kansas,United States,2020-09-29,159.15
county,Ford County,driving,NA,Kansas,United States,2020-09-30,142.4
county,Ford County,driving,NA,Kansas,United States,2020-10-01,163.32
county,Ford County,driving,NA,Kansas,United States,2020-10-02,176.35
county,Ford County,driving,NA,Kansas,United States,2020-10-03,188.28
county,Franklin County,driving,NA,Kansas,United States,2020-01-13,100
county,Franklin County,driving,NA,Kansas,United States,2020-01-14,93.97
county,Franklin County,driving,NA,Kansas,United States,2020-01-15,91.99
county,Franklin County,driving,NA,Kansas,United States,2020-01-16,105.42
county,Franklin County,driving,NA,Kansas,United States,2020-01-17,80.59
county,Franklin County,driving,NA,Kansas,United States,2020-01-18,120.95
county,Franklin County,driving,NA,Kansas,United States,2020-01-19,99.39
county,Franklin County,driving,NA,Kansas,United States,2020-01-20,104.45
county,Franklin County,driving,NA,Kansas,United States,2020-01-21,97.53
county,Franklin County,driving,NA,Kansas,United States,2020-01-22,75.41
county,Franklin County,driving,NA,Kansas,United States,2020-01-23,93.25
county,Franklin County,driving,NA,Kansas,United States,2020-01-24,116.05
county,Franklin County,driving,NA,Kansas,United States,2020-01-25,116.74
county,Franklin County,driving,NA,Kansas,United States,2020-01-26,96.68
county,Franklin County,driving,NA,Kansas,United States,2020-01-27,86.09
county,Franklin County,driving,NA,Kansas,United States,2020-01-28,86.13
county,Franklin County,driving,NA,Kansas,United States,2020-01-29,92.24
county,Franklin County,driving,NA,Kansas,United States,2020-01-30,95.75
county,Franklin County,driving,NA,Kansas,United States,2020-01-31,121.31
county,Franklin County,driving,NA,Kansas,United States,2020-02-01,131.9
county,Franklin County,driving,NA,Kansas,United States,2020-02-02,82.13
county,Franklin County,driving,NA,Kansas,United States,2020-02-03,90.5
county,Franklin County,driving,NA,Kansas,United States,2020-02-04,94.66
county,Franklin County,driving,NA,Kansas,United States,2020-02-05,89.81
county,Franklin County,driving,NA,Kansas,United States,2020-02-06,100.57
county,Franklin County,driving,NA,Kansas,United States,2020-02-07,117.99
county,Franklin County,driving,NA,Kansas,United States,2020-02-08,116.38
county,Franklin County,driving,NA,Kansas,United States,2020-02-09,110.84
county,Franklin County,driving,NA,Kansas,United States,2020-02-10,90.46
county,Franklin County,driving,NA,Kansas,United States,2020-02-11,94.06
county,Franklin County,driving,NA,Kansas,United States,2020-02-12,80.11
county,Franklin County,driving,NA,Kansas,United States,2020-02-13,89.49
county,Franklin County,driving,NA,Kansas,United States,2020-02-14,134.82
county,Franklin County,driving,NA,Kansas,United States,2020-02-15,136.31
county,Franklin County,driving,NA,Kansas,United States,2020-02-16,107.4
county,Franklin County,driving,NA,Kansas,United States,2020-02-17,104.53
county,Franklin County,driving,NA,Kansas,United States,2020-02-18,106.35
county,Franklin County,driving,NA,Kansas,United States,2020-02-19,99.68
county,Franklin County,driving,NA,Kansas,United States,2020-02-20,94.42
county,Franklin County,driving,NA,Kansas,United States,2020-02-21,121.55
county,Franklin County,driving,NA,Kansas,United States,2020-02-22,127.62
county,Franklin County,driving,NA,Kansas,United States,2020-02-23,102.14
county,Franklin County,driving,NA,Kansas,United States,2020-02-24,97.17
county,Franklin County,driving,NA,Kansas,United States,2020-02-25,94.66
county,Franklin County,driving,NA,Kansas,United States,2020-02-26,105.1
county,Franklin County,driving,NA,Kansas,United States,2020-02-27,118.52
county,Franklin County,driving,NA,Kansas,United States,2020-02-28,148.97
county,Franklin County,driving,NA,Kansas,United States,2020-02-29,160.41
county,Franklin County,driving,NA,Kansas,United States,2020-03-01,118.44
county,Franklin County,driving,NA,Kansas,United States,2020-03-02,98.83
county,Franklin County,driving,NA,Kansas,United States,2020-03-03,112.33
county,Franklin County,driving,NA,Kansas,United States,2020-03-04,98.38
county,Franklin County,driving,NA,Kansas,United States,2020-03-05,109.75
county,Franklin County,driving,NA,Kansas,United States,2020-03-06,145.9
county,Franklin County,driving,NA,Kansas,United States,2020-03-07,144.97
county,Franklin County,driving,NA,Kansas,United States,2020-03-08,120.46
county,Franklin County,driving,NA,Kansas,United States,2020-03-09,102.55
county,Franklin County,driving,NA,Kansas,United States,2020-03-10,109.38
county,Franklin County,driving,NA,Kansas,United States,2020-03-11,116.05
county,Franklin County,driving,NA,Kansas,United States,2020-03-12,130.17
county,Franklin County,driving,NA,Kansas,United States,2020-03-13,140.32
county,Franklin County,driving,NA,Kansas,United States,2020-03-14,111.65
county,Franklin County,driving,NA,Kansas,United States,2020-03-15,92.48
county,Franklin County,driving,NA,Kansas,United States,2020-03-16,87.51
county,Franklin County,driving,NA,Kansas,United States,2020-03-17,83.62
county,Franklin County,driving,NA,Kansas,United States,2020-03-18,83.87
county,Franklin County,driving,NA,Kansas,United States,2020-03-19,88.96
county,Franklin County,driving,NA,Kansas,United States,2020-03-20,94.46
county,Franklin County,driving,NA,Kansas,United States,2020-03-21,92.07
county,Franklin County,driving,NA,Kansas,United States,2020-03-22,58.88
county,Franklin County,driving,NA,Kansas,United States,2020-03-23,72.91
county,Franklin County,driving,NA,Kansas,United States,2020-03-24,62.76
county,Franklin County,driving,NA,Kansas,United States,2020-03-25,70.85
county,Franklin County,driving,NA,Kansas,United States,2020-03-26,60.53
county,Franklin County,driving,NA,Kansas,United States,2020-03-27,94.99
county,Franklin County,driving,NA,Kansas,United States,2020-03-28,85.48
county,Franklin County,driving,NA,Kansas,United States,2020-03-29,60.66
county,Franklin County,driving,NA,Kansas,United States,2020-03-30,66.92
county,Franklin County,driving,NA,Kansas,United States,2020-03-31,68.01
county,Franklin County,driving,NA,Kansas,United States,2020-04-01,64.33
county,Franklin County,driving,NA,Kansas,United States,2020-04-02,65.26
county,Franklin County,driving,NA,Kansas,United States,2020-04-03,65.43
county,Franklin County,driving,NA,Kansas,United States,2020-04-04,59.68
county,Franklin County,driving,NA,Kansas,United States,2020-04-05,49.58
county,Franklin County,driving,NA,Kansas,United States,2020-04-06,63.53
county,Franklin County,driving,NA,Kansas,United States,2020-04-07,75.45
county,Franklin County,driving,NA,Kansas,United States,2020-04-08,73.23
county,Franklin County,driving,NA,Kansas,United States,2020-04-09,69.35
county,Franklin County,driving,NA,Kansas,United States,2020-04-10,82.81
county,Franklin County,driving,NA,Kansas,United States,2020-04-11,70.48
county,Franklin County,driving,NA,Kansas,United States,2020-04-12,45.29
county,Franklin County,driving,NA,Kansas,United States,2020-04-13,68.14
county,Franklin County,driving,NA,Kansas,United States,2020-04-14,84.88
county,Franklin County,driving,NA,Kansas,United States,2020-04-15,80.39
county,Franklin County,driving,NA,Kansas,United States,2020-04-16,78.53
county,Franklin County,driving,NA,Kansas,United States,2020-04-17,82.17
county,Franklin County,driving,NA,Kansas,United States,2020-04-18,83.7
county,Franklin County,driving,NA,Kansas,United States,2020-04-19,71.98
county,Franklin County,driving,NA,Kansas,United States,2020-04-20,83.78
county,Franklin County,driving,NA,Kansas,United States,2020-04-21,81.84
county,Franklin County,driving,NA,Kansas,United States,2020-04-22,76.51
county,Franklin County,driving,NA,Kansas,United States,2020-04-23,87.3
county,Franklin County,driving,NA,Kansas,United States,2020-04-24,93.45
county,Franklin County,driving,NA,Kansas,United States,2020-04-25,85.32
county,Franklin County,driving,NA,Kansas,United States,2020-04-26,76.75
county,Franklin County,driving,NA,Kansas,United States,2020-04-27,73.35
county,Franklin County,driving,NA,Kansas,United States,2020-04-28,77.8
county,Franklin County,driving,NA,Kansas,United States,2020-04-29,88.07
county,Franklin County,driving,NA,Kansas,United States,2020-04-30,92.4
county,Franklin County,driving,NA,Kansas,United States,2020-05-01,105.3
county,Franklin County,driving,NA,Kansas,United States,2020-05-02,105.34
county,Franklin County,driving,NA,Kansas,United States,2020-05-03,86.86
county,Franklin County,driving,NA,Kansas,United States,2020-05-04,85.85
county,Franklin County,driving,NA,Kansas,United States,2020-05-05,99.31
county,Franklin County,driving,NA,Kansas,United States,2020-05-06,99.96
county,Franklin County,driving,NA,Kansas,United States,2020-05-07,100.53
county,Franklin County,driving,NA,Kansas,United States,2020-05-08,122.93
county,Franklin County,driving,NA,Kansas,United States,2020-05-09,119.73
county,Franklin County,driving,NA,Kansas,United States,2020-05-10,96.16
county,Franklin County,driving,NA,Kansas,United States,2020-05-11,NA
county,Franklin County,driving,NA,Kansas,United States,2020-05-12,NA
county,Franklin County,driving,NA,Kansas,United States,2020-05-13,96.24
county,Franklin County,driving,NA,Kansas,United States,2020-05-14,107.84
county,Franklin County,driving,NA,Kansas,United States,2020-05-15,127.5
county,Franklin County,driving,NA,Kansas,United States,2020-05-16,118.2
county,Franklin County,driving,NA,Kansas,United States,2020-05-17,107.4
county,Franklin County,driving,NA,Kansas,United States,2020-05-18,123.13
county,Franklin County,driving,NA,Kansas,United States,2020-05-19,122.2
county,Franklin County,driving,NA,Kansas,United States,2020-05-20,131.14
county,Franklin County,driving,NA,Kansas,United States,2020-05-21,131.58
county,Franklin County,driving,NA,Kansas,United States,2020-05-22,152.77
county,Franklin County,driving,NA,Kansas,United States,2020-05-23,145.25
county,Franklin County,driving,NA,Kansas,United States,2020-05-24,125.31
county,Franklin County,driving,NA,Kansas,United States,2020-05-25,113.02
county,Franklin County,driving,NA,Kansas,United States,2020-05-26,123.29
county,Franklin County,driving,NA,Kansas,United States,2020-05-27,115.53
county,Franklin County,driving,NA,Kansas,United States,2020-05-28,132.47
county,Franklin County,driving,NA,Kansas,United States,2020-05-29,149.53
county,Franklin County,driving,NA,Kansas,United States,2020-05-30,142.62
county,Franklin County,driving,NA,Kansas,United States,2020-05-31,112.78
county,Franklin County,driving,NA,Kansas,United States,2020-06-01,126.16
county,Franklin County,driving,NA,Kansas,United States,2020-06-02,118.56
county,Franklin County,driving,NA,Kansas,United States,2020-06-03,131.22
county,Franklin County,driving,NA,Kansas,United States,2020-06-04,152.37
county,Franklin County,driving,NA,Kansas,United States,2020-06-05,173.27
county,Franklin County,driving,NA,Kansas,United States,2020-06-06,163.77
county,Franklin County,driving,NA,Kansas,United States,2020-06-07,133.81
county,Franklin County,driving,NA,Kansas,United States,2020-06-08,134.45
county,Franklin County,driving,NA,Kansas,United States,2020-06-09,126.24
county,Franklin County,driving,NA,Kansas,United States,2020-06-10,146.42
county,Franklin County,driving,NA,Kansas,United States,2020-06-11,146.02
county,Franklin County,driving,NA,Kansas,United States,2020-06-12,175.41
county,Franklin County,driving,NA,Kansas,United States,2020-06-13,168.22
county,Franklin County,driving,NA,Kansas,United States,2020-06-14,130.97
county,Franklin County,driving,NA,Kansas,United States,2020-06-15,133.04
county,Franklin County,driving,NA,Kansas,United States,2020-06-16,127.42
county,Franklin County,driving,NA,Kansas,United States,2020-06-17,127.86
county,Franklin County,driving,NA,Kansas,United States,2020-06-18,144.08
county,Franklin County,driving,NA,Kansas,United States,2020-06-19,170.24
county,Franklin County,driving,NA,Kansas,United States,2020-06-20,164.09
county,Franklin County,driving,NA,Kansas,United States,2020-06-21,140.03
county,Franklin County,driving,NA,Kansas,United States,2020-06-22,132.47
county,Franklin County,driving,NA,Kansas,United States,2020-06-23,133.04
county,Franklin County,driving,NA,Kansas,United States,2020-06-24,144.28
county,Franklin County,driving,NA,Kansas,United States,2020-06-25,156.29
county,Franklin County,driving,NA,Kansas,United States,2020-06-26,192.32
county,Franklin County,driving,NA,Kansas,United States,2020-06-27,159.97
county,Franklin County,driving,NA,Kansas,United States,2020-06-28,145.49
county,Franklin County,driving,NA,Kansas,United States,2020-06-29,139.14
county,Franklin County,driving,NA,Kansas,United States,2020-06-30,138.82
county,Franklin County,driving,NA,Kansas,United States,2020-07-01,149.13
county,Franklin County,driving,NA,Kansas,United States,2020-07-02,174.97
county,Franklin County,driving,NA,Kansas,United States,2020-07-03,169.43
county,Franklin County,driving,NA,Kansas,United States,2020-07-04,131.18
county,Franklin County,driving,NA,Kansas,United States,2020-07-05,143.07
county,Franklin County,driving,NA,Kansas,United States,2020-07-06,132.71
county,Franklin County,driving,NA,Kansas,United States,2020-07-07,142.82
county,Franklin County,driving,NA,Kansas,United States,2020-07-08,141.37
county,Franklin County,driving,NA,Kansas,United States,2020-07-09,149.94
county,Franklin County,driving,NA,Kansas,United States,2020-07-10,177.32
county,Franklin County,driving,NA,Kansas,United States,2020-07-11,169.96
county,Franklin County,driving,NA,Kansas,United States,2020-07-12,142.66
county,Franklin County,driving,NA,Kansas,United States,2020-07-13,138.09
county,Franklin County,driving,NA,Kansas,United States,2020-07-14,139.63
county,Franklin County,driving,NA,Kansas,United States,2020-07-15,139.02
county,Franklin County,driving,NA,Kansas,United States,2020-07-16,148.93
